rownames,UR16_2319_HP160021451_A,UP0042HHT1
3:149500001-150000000,6.352694414551867,6.123611561465571
3:150000001-150500000,6.352694414551867,6.123611561465571
3:150500001-151000000,6.352694414551867,6.123611561465571
3:151000001-151500000,6.352694414551867,6.123611561465571
3:151500001-152000000,6.352694414551867,6.123611561465571
3:152000001-152500000,6.352694414551867,6.123611561465571
3:152500001-153000000,6.352694414551867,6.123611561465571
3:153000001-153500000,6.352694414551867,6.123611561465571
3:153500001-154000000,6.352694414551867,6.123611561465571
3:154000001-154500000,6.352694414551867,6.123611561465571
3:154500001-155000000,6.352694414551867,6.123611561465571
3:155000001-155500000,6.352694414551867,6.123611561465571
3:155500001-156000000,6.352694414551867,6.123611561465571
3:156000001-156500000,6.352694414551867,6.123611561465571
3:156500001-157000000,6.352694414551867,6.123611561465571
3:157000001-157500000,6.352694414551867,6.123611561465571
3:157500001-158000000,6.352694414551867,6.123611561465571
3:158000001-158500000,6.352694414551867,6.123611561465571
3:159000001-159500000,6.352694414551867,6.123611561465571
3:159500001-160000000,6.352694414551867,6.123611561465571
3:161000001-161500000,6.352694414551867,6.123611561465571
3:161500001-162000000,6.352694414551867,6.123611561465571
3:162000001-162500000,6.352694414551867,6.123611561465571
3:163000001-163500000,6.352694414551867,6.123611561465571
3:164000001-164500000,6.352694414551867,6.123611561465571
3:164500001-165000000,6.352694414551867,6.123611561465571
3:165000001-165500000,6.352694414551867,6.123611561465571
3:165500001-166000000,6.352694414551867,6.123611561465571
3:166000001-166500000,6.352694414551867,6.123611561465571
3:166500001-167000000,6.352694414551867,6.123611561465571
3:167000001-167500000,6.352694414551867,6.123611561465571
3:167500001-168000000,6.352694414551867,6.123611561465571
3:168000001-168500000,6.352694414551867,6.123611561465571
3:168500001-169000000,6.352694414551867,6.123611561465571
3:169000001-169500000,6.352694414551867,6.123611561465571
3:169500001-170000000,6.352694414551867,6.123611561465571
3:170000001-170500000,6.352694414551867,6.123611561465571
3:170500001-171000000,6.352694414551867,6.123611561465571
3:171000001-171500000,6.352694414551867,6.123611561465571
3:171500001-172000000,6.352694414551867,6.123611561465571
3:172000001-172500000,6.352694414551867,6.123611561465571
3:173000001-173500000,6.352694414551867,6.123611561465571
3:174000001-174500000,6.352694414551867,6.123611561465571
3:174500001-175000000,6.352694414551867,6.123611561465571
3:175000001-175500000,6.352694414551867,6.123611561465571
3:175500001-176000000,6.352694414551867,6.123611561465571
3:176000001-176500000,6.352694414551867,6.123611561465571
3:176500001-177000000,6.352694414551867,6.123611561465571
3:177000001-177500000,6.352694414551867,6.123611561465571
3:177500001-178000000,6.352694414551867,6.123611561465571
3:178000001-178500000,6.352694414551867,6.123611561465571
3:178500001-179000000,6.352694414551867,6.123611561465571
3:179500001-180000000,6.352694414551867,6.123611561465571
3:180000001-180500000,6.352694414551867,6.123611561465571
3:180500001-181000000,6.352694414551867,6.123611561465571
3:181000001-181500000,6.352694414551867,6.123611561465571
3:181500001-182000000,6.352694414551867,6.123611561465571
3:182000001-182500000,6.352694414551867,6.123611561465571
3:182500001-183000000,6.352694414551867,6.123611561465571
3:183000001-183500000,6.352694414551867,6.123611561465571
3:183500001-184000000,6.352694414551867,6.123611561465571
3:184000001-184500000,6.352694414551867,6.123611561465571
3:184500001-185000000,6.352694414551867,6.123611561465571
3:185000001-185500000,4.21431396772811,3.9382966178477954
3:185500001-186000000,4.21431396772811,3.9382966178477954
3:186000001-186500000,4.21431396772811,3.9382966178477954
3:187500001-188000000,4.21431396772811,3.9382966178477954
3:188000001-188500000,4.21431396772811,3.9382966178477954
3:188500001-189000000,4.21431396772811,3.9382966178477954
3:189000001-189500000,4.21431396772811,3.9382966178477954
3:189500001-190000000,4.21431396772811,3.9382966178477954
3:190000001-190500000,4.21431396772811,3.9382966178477954
3:190500001-191000000,4.21431396772811,3.9382966178477954
3:191000001-191500000,4.21431396772811,3.9382966178477954
3:191500001-192000000,4.21431396772811,3.9382966178477954
3:192000001-192500000,4.21431396772811,3.9382966178477954
3:192500001-193000000,4.21431396772811,3.9382966178477954
3:193000001-193500000,4.21431396772811,3.9382966178477954
3:193500001-194000000,4.21431396772811,3.9382966178477954
3:194000001-194500000,4.21431396772811,3.9382966178477954
3:194500001-195000000,4.21431396772811,3.9382966178477954
3:196000001-196500000,4.21431396772811,3.9382966178477954
3:197000001-197500000,4.21431396772811,3.9382966178477954
4:500001-1000000,,
4:1000001-1500000,,
4:1500001-2000000,,
4:2000001-2500000,,
4:2500001-3000000,,
4:3000001-3500000,,
4:4500001-5000000,,
4:5000001-5500000,,
4:5500001-6000000,,
4:6000001-6500000,,
4:6500001-7000000,,
4:7000001-7500000,,
4:8500001-9000000,,
4:10000001-10500000,,
4:11000001-11500000,,
4:11500001-12000000,,
4:13000001-13500000,,
4:13500001-14000000,,
4:14000001-14500000,,
4:14500001-15000000,,
4:15000001-15500000,,
4:15500001-16000000,,
4:16000001-16500000,,
4:17500001-18000000,,
4:18000001-18500000,,
4:18500001-19000000,,
4:19000001-19500000,,
4:19500001-20000000,2.8363808931050163,1.9442976902966025
4:20000001-20500000,2.8363808931050163,1.9442976902966025
4:20500001-21000000,2.8363808931050163,1.9442976902966025
4:21000001-21500000,2.8363808931050163,1.9442976902966025
4:22000001-22500000,2.8363808931050163,1.9442976902966025
4:22500001-23000000,2.8363808931050163,1.9442976902966025
4:23000001-23500000,2.8363808931050163,1.9442976902966025
4:23500001-24000000,2.8363808931050163,1.9442976902966025
4:24000001-24500000,2.8363808931050163,1.9442976902966025
4:24500001-25000000,2.8363808931050163,1.9442976902966025
4:25000001-25500000,2.8363808931050163,1.9442976902966025
4:25500001-26000000,2.8363808931050163,1.9442976902966025
4:26000001-26500000,2.8363808931050163,1.9442976902966025
4:26500001-27000000,2.8363808931050163,1.9442976902966025
4:27000001-27500000,2.8363808931050163,1.9442976902966025
4:28000001-28500000,2.8363808931050163,1.9442976902966025
4:28500001-29000000,2.8363808931050163,1.9442976902966025
4:29000001-29500000,2.8363808931050163,1.9442976902966025
4:29500001-30000000,2.8363808931050163,1.9442976902966025
4:30000001-30500000,2.8363808931050163,1.9442976902966025
4:30500001-31000000,2.8441882128197293,3.0646450121761415
4:31000001-31500000,2.8441882128197293,3.0646450121761415
4:31500001-32000000,2.8441882128197293,3.0646450121761415
4:32000001-32500000,2.8441882128197293,3.0646450121761415
4:32500001-33000000,2.8441882128197293,3.0646450121761415
4:33000001-33500000,2.8441882128197293,3.0646450121761415
4:33500001-34000000,2.8441882128197293,3.0646450121761415
4:34000001-34500000,2.8441882128197293,3.0646450121761415
4:34500001-35000000,2.8441882128197293,3.0646450121761415
4:35000001-35500000,2.8441882128197293,3.0646450121761415
4:35500001-36000000,2.8441882128197293,3.0646450121761415
4:36500001-37000000,2.8441882128197293,3.0646450121761415
4:37000001-37500000,2.8441882128197293,3.0646450121761415
4:37500001-38000000,2.8441882128197293,3.0646450121761415
4:38000001-38500000,2.8441882128197293,3.0646450121761415
4:38500001-39000000,2.8441882128197293,3.0646450121761415
4:39000001-39500000,2.8441882128197293,3.0646450121761415
4:39500001-40000000,2.8441882128197293,3.0646450121761415
4:40000001-40500000,2.8441882128197293,3.0646450121761415
4:41000001-41500000,2.8441882128197293,3.0646450121761415
4:41500001-42000000,2.8441882128197293,3.0646450121761415
4:42000001-42500000,2.8441882128197293,3.0646450121761415
4:43000001-43500000,2.8441882128197293,3.0646450121761415
4:43500001-44000000,2.8441882128197293,3.0646450121761415
4:44000001-44500000,2.8441882128197293,3.0646450121761415
4:44500001-45000000,2.8441882128197293,3.0646450121761415
4:45000001-45500000,2.8441882128197293,3.0646450121761415
4:45500001-46000000,2.8441882128197293,3.0646450121761415
4:46000001-46500000,2.8441882128197293,3.0646450121761415
4:46500001-47000000,2.8441882128197293,3.0646450121761415
4:47000001-47500000,2.8441882128197293,3.0646450121761415
4:48000001-48500000,2.8441882128197293,3.0646450121761415
4:48500001-49000000,2.8441882128197293,3.0646450121761415
4:53000001-53500000,2.8441882128197293,3.0646450121761415
4:53500001-54000000,2.8441882128197293,3.0646450121761415
4:54000001-54500000,2.8441882128197293,3.0646450121761415
4:55000001-55500000,2.8441882128197293,3.0646450121761415
4:55500001-56000000,2.8441882128197293,3.0646450121761415
4:56500001-57000000,3.1998617234525697,2.9896417352451197
4:57000001-57500000,3.1998617234525697,2.9896417352451197
4:57500001-58000000,3.1998617234525697,2.9896417352451197
4:58500001-59000000,3.1998617234525697,2.9896417352451197
4:59000001-59500000,3.1998617234525697,2.9896417352451197
4:60000001-60500000,3.1998617234525697,2.9896417352451197
4:60500001-61000000,3.1998617234525697,2.9896417352451197
4:61000001-61500000,3.1998617234525697,2.9896417352451197
4:61500001-62000000,3.1998617234525697,2.9896417352451197
4:62000001-62500000,3.1998617234525697,2.9896417352451197
4:62500001-63000000,3.1998617234525697,2.9896417352451197
4:63000001-63500000,3.1998617234525697,2.9896417352451197
4:63500001-64000000,3.1998617234525697,2.9896417352451197
4:64500001-65000000,3.1998617234525697,2.9896417352451197
4:65500001-66000000,3.1998617234525697,2.9896417352451197
4:66000001-66500000,3.1998617234525697,2.9896417352451197
4:66500001-67000000,3.1998617234525697,2.9896417352451197
4:67000001-67500000,3.1998617234525697,2.9896417352451197
4:67500001-68000000,3.1998617234525697,2.9896417352451197
4:68500001-69000000,3.1998617234525697,2.9896417352451197
4:69500001-70000000,3.1998617234525697,2.9896417352451197
4:70500001-71000000,3.1998617234525697,2.9896417352451197
4:71500001-72000000,3.1998617234525697,2.9896417352451197
4:72000001-72500000,3.1998617234525697,2.9896417352451197
4:72500001-73000000,3.1998617234525697,2.9896417352451197
4:73000001-73500000,3.1998617234525697,2.9896417352451197
4:73500001-74000000,3.1998617234525697,2.9896417352451197
4:74000001-74500000,3.1998617234525697,2.9896417352451197
4:74500001-75000000,3.1998617234525697,2.9896417352451197
4:75000001-75500000,3.1998617234525697,2.9896417352451197
4:75500001-76000000,3.1998617234525697,2.9896417352451197
4:76000001-76500000,3.1998617234525697,2.9896417352451197
4:77500001-78000000,3.1998617234525697,2.9896417352451197
4:79000001-79500000,3.1998617234525697,2.9896417352451197
4:79500001-80000000,3.1998617234525697,2.9896417352451197
4:80000001-80500000,3.1998617234525697,2.9896417352451197
4:81000001-81500000,3.1998617234525697,2.9896417352451197
4:81500001-82000000,3.1998617234525697,2.9896417352451197
4:82000001-82500000,3.1998617234525697,2.9896417352451197
4:82500001-83000000,3.1998617234525697,2.9896417352451197
4:83000001-83500000,3.1998617234525697,2.9896417352451197
4:83500001-84000000,3.1998617234525697,2.9896417352451197
4:84000001-84500000,3.1998617234525697,2.9896417352451197
4:84500001-85000000,3.1998617234525697,2.9896417352451197
4:85000001-85500000,3.1998617234525697,2.9896417352451197
4:85500001-86000000,3.1998617234525697,2.9896417352451197
4:86000001-86500000,3.1998617234525697,2.9896417352451197
4:87000001-87500000,3.1998617234525697,2.9896417352451197
4:87500001-88000000,3.1998617234525697,2.9896417352451197
4:88000001-88500000,3.1998617234525697,2.9896417352451197
4:88500001-89000000,3.1998617234525697,2.9896417352451197
4:89000001-89500000,3.1998617234525697,2.9896417352451197
4:89500001-90000000,3.1998617234525697,2.9896417352451197
4:90000001-90500000,3.1998617234525697,2.9896417352451197
4:90500001-91000000,3.1998617234525697,2.9896417352451197
4:91000001-91500000,3.1998617234525697,2.9896417352451197
4:91500001-92000000,3.1998617234525697,2.9896417352451197
4:92000001-92500000,3.1998617234525697,2.9896417352451197
4:92500001-93000000,3.1998617234525697,2.9896417352451197
4:93000001-93500000,3.1998617234525697,2.9896417352451197
4:94000001-94500000,3.1998617234525697,2.9896417352451197
4:94500001-95000000,,
4:95000001-95500000,,
4:95500001-96000000,,
4:96000001-96500000,,
4:96500001-97000000,,
4:97000001-97500000,,
4:97500001-98000000,,
4:98000001-98500000,,
4:98500001-99000000,,
4:99000001-99500000,,
4:99500001-100000000,,
4:100000001-100500000,,
4:100500001-101000000,,
4:101000001-101500000,,
4:101500001-102000000,,
4:102000001-102500000,,
4:102500001-103000000,,
4:103000001-103500000,,
4:103500001-104000000,3.8611852607994384,4.045260266936862
4:104500001-105000000,3.8611852607994384,4.045260266936862
4:105000001-105500000,3.8611852607994384,4.045260266936862
4:105500001-106000000,3.8611852607994384,4.045260266936862
4:106000001-106500000,3.8611852607994384,4.045260266936862
4:106500001-107000000,3.8611852607994384,4.045260266936862
4:107000001-107500000,3.8611852607994384,4.045260266936862
4:108000001-108500000,3.8611852607994384,4.045260266936862
4:108500001-109000000,3.8611852607994384,4.045260266936862
4:109000001-109500000,3.8611852607994384,4.045260266936862
4:109500001-110000000,3.8611852607994384,4.045260266936862
4:110000001-110500000,3.8611852607994384,4.045260266936862
4:110500001-111000000,3.8611852607994384,4.045260266936862
4:111000001-111500000,3.8611852607994384,4.045260266936862
4:111500001-112000000,3.8611852607994384,4.045260266936862
4:112500001-113000000,3.8611852607994384,4.045260266936862
4:113000001-113500000,3.8611852607994384,4.045260266936862
4:113500001-114000000,3.8611852607994384,4.045260266936862
4:114000001-114500000,3.8611852607994384,4.045260266936862
4:114500001-115000000,3.8611852607994384,4.045260266936862
4:115000001-115500000,3.8611852607994384,4.045260266936862
4:115500001-116000000,3.8611852607994384,4.045260266936862
4:116000001-116500000,3.8611852607994384,4.045260266936862
4:116500001-117000000,3.8611852607994384,4.045260266936862
4:117500001-118000000,3.8611852607994384,4.045260266936862
4:118000001-118500000,3.8611852607994384,4.045260266936862
4:118500001-119000000,3.8611852607994384,4.045260266936862
4:119500001-120000000,3.8611852607994384,4.045260266936862
4:120500001-121000000,3.8611852607994384,4.045260266936862
4:121000001-121500000,3.8611852607994384,4.045260266936862
4:121500001-122000000,3.8611852607994384,4.045260266936862
4:122000001-122500000,3.8611852607994384,4.045260266936862
4:122500001-123000000,3.8611852607994384,4.045260266936862
4:123000001-123500000,3.8611852607994384,4.045260266936862
4:123500001-124000000,3.8611852607994384,4.045260266936862
4:124500001-125000000,3.8611852607994384,4.045260266936862
4:125000001-125500000,3.8611852607994384,4.045260266936862
4:125500001-126000000,3.8611852607994384,4.045260266936862
4:126000001-126500000,3.8611852607994384,4.045260266936862
4:126500001-127000000,3.8611852607994384,4.045260266936862
4:127000001-127500000,3.8611852607994384,4.045260266936862
4:127500001-128000000,3.8611852607994384,4.045260266936862
4:128000001-128500000,3.8611852607994384,4.045260266936862
4:128500001-129000000,3.8611852607994384,4.045260266936862
4:129000001-129500000,3.8611852607994384,4.045260266936862
4:129500001-130000000,3.8611852607994384,4.045260266936862
4:130000001-130500000,3.8611852607994384,4.045260266936862
4:130500001-131000000,3.8611852607994384,4.045260266936862
4:131000001-131500000,3.8611852607994384,4.045260266936862
4:131500001-132000000,3.8611852607994384,4.045260266936862
4:132000001-132500000,3.8611852607994384,4.045260266936862
4:133000001-133500000,3.8611852607994384,4.045260266936862
4:133500001-134000000,3.8611852607994384,4.045260266936862
4:135000001-135500000,3.8611852607994384,4.045260266936862
4:135500001-136000000,3.8611852607994384,4.045260266936862
4:136500001-137000000,3.8611852607994384,4.045260266936862
4:137000001-137500000,3.8611852607994384,4.045260266936862
4:137500001-138000000,3.8611852607994384,4.045260266936862
4:138000001-138500000,3.8611852607994384,4.045260266936862
4:138500001-139000000,3.8611852607994384,4.045260266936862
4:139000001-139500000,3.8611852607994384,4.045260266936862
4:139500001-140000000,3.8611852607994384,4.045260266936862
4:140000001-140500000,3.8611852607994384,4.045260266936862
4:140500001-141000000,3.8611852607994384,4.045260266936862
4:141000001-141500000,3.8611852607994384,4.045260266936862
4:141500001-142000000,3.8611852607994384,4.045260266936862
4:142500001-143000000,2.9065925794784793,2.9317079161261526
4:143000001-143500000,2.9065925794784793,2.9317079161261526
4:143500001-144000000,2.9065925794784793,2.9317079161261526
4:144000001-144500000,2.9065925794784793,2.9317079161261526
4:145000001-145500000,2.9065925794784793,2.9317079161261526
4:145500001-146000000,2.9065925794784793,2.9317079161261526
4:146000001-146500000,2.9065925794784793,2.9317079161261526
4:146500001-147000000,2.9065925794784793,2.9317079161261526
4:147000001-147500000,2.9065925794784793,2.9317079161261526
4:147500001-148000000,2.9065925794784793,2.9317079161261526
4:148000001-148500000,2.9065925794784793,2.9317079161261526
4:148500001-149000000,2.9065925794784793,2.9317079161261526
4:149000001-149500000,2.9065925794784793,2.9317079161261526
4:149500001-150000000,2.9065925794784793,2.9317079161261526
4:151000001-151500000,2.9065925794784793,2.9317079161261526
4:151500001-152000000,2.9065925794784793,2.9317079161261526
4:152000001-152500000,2.9065925794784793,2.9317079161261526
4:152500001-153000000,2.9065925794784793,2.9317079161261526
4:153000001-153500000,2.9065925794784793,2.9317079161261526
4:153500001-154000000,2.9065925794784793,2.9317079161261526
4:154500001-155000000,2.9065925794784793,2.9317079161261526
4:155500001-156000000,2.9065925794784793,2.9317079161261526
4:156500001-157000000,2.9065925794784793,2.9317079161261526
4:157000001-157500000,2.9065925794784793,2.9317079161261526
4:157500001-158000000,2.9065925794784793,2.9317079161261526
4:158000001-158500000,2.9065925794784793,2.9317079161261526
4:158500001-159000000,2.9065925794784793,2.9317079161261526
4:159000001-159500000,2.9065925794784793,2.9317079161261526
4:159500001-160000000,2.9065925794784793,2.9317079161261526
4:160000001-160500000,2.9065925794784793,2.9317079161261526
4:160500001-161000000,2.9065925794784793,2.9317079161261526
4:161000001-161500000,2.9065925794784793,2.9317079161261526
4:161500001-162000000,2.9065925794784793,2.9317079161261526
4:162500001-163000000,2.9065925794784793,2.9317079161261526
4:163500001-164000000,2.9065925794784793,2.9317079161261526
4:164000001-164500000,2.9065925794784793,2.9317079161261526
4:164500001-165000000,2.9065925794784793,2.9317079161261526
4:165000001-165500000,2.9065925794784793,2.9317079161261526
4:165500001-166000000,2.9065925794784793,2.9317079161261526
4:166000001-166500000,2.9065925794784793,2.9317079161261526
4:166500001-167000000,2.9065925794784793,2.9317079161261526
4:167500001-168000000,2.9065925794784793,2.9317079161261526
4:168000001-168500000,2.9065925794784793,2.9317079161261526
4:168500001-169000000,2.9065925794784793,2.9317079161261526
4:169000001-169500000,2.9065925794784793,2.9317079161261526
4:169500001-170000000,2.9065925794784793,2.9317079161261526
4:170000001-170500000,2.9065925794784793,2.9317079161261526
4:170500001-171000000,2.9065925794784793,2.9317079161261526
4:171000001-171500000,2.9065925794784793,2.9317079161261526
4:171500001-172000000,2.9065925794784793,2.9317079161261526
4:172000001-172500000,2.9065925794784793,2.9317079161261526
4:172500001-173000000,2.9065925794784793,2.9317079161261526
4:173000001-173500000,2.9065925794784793,2.9317079161261526
4:173500001-174000000,2.9065925794784793,2.9317079161261526
4:174000001-174500000,2.9065925794784793,2.9317079161261526
4:174500001-175000000,2.9065925794784793,2.9317079161261526
4:175000001-175500000,2.9065925794784793,2.9317079161261526
4:175500001-176000000,1.8422842194580464,1.8269316684730958
4:176000001-176500000,1.8422842194580464,1.8269316684730958
4:176500001-177000000,1.8422842194580464,1.8269316684730958
4:177000001-177500000,1.8422842194580464,1.8269316684730958
4:177500001-178000000,1.8422842194580464,1.8269316684730958
4:178000001-178500000,1.8422842194580464,1.8269316684730958
4:178500001-179000000,1.8422842194580464,1.8269316684730958
4:179000001-179500000,1.8422842194580464,1.8269316684730958
4:179500001-180000000,1.8422842194580464,1.8269316684730958
4:180000001-180500000,1.8422842194580464,1.8269316684730958
4:180500001-181000000,1.8422842194580464,1.8269316684730958
4:181000001-181500000,1.8422842194580464,1.8269316684730958
4:181500001-182000000,1.8422842194580464,1.8269316684730958
4:182000001-182500000,1.8422842194580464,1.8269316684730958
4:182500001-183000000,1.8422842194580464,1.8269316684730958
4:183000001-183500000,1.8422842194580464,1.8269316684730958
4:183500001-184000000,1.8422842194580464,1.8269316684730958
4:184000001-184500000,1.8422842194580464,1.8269316684730958
4:184500001-185000000,1.8422842194580464,1.8269316684730958
4:185000001-185500000,1.8422842194580464,1.8269316684730958
4:185500001-186000000,1.8422842194580464,1.8269316684730958
4:186500001-187000000,1.8422842194580464,1.8269316684730958
4:187000001-187500000,1.8422842194580464,1.8269316684730958
4:187500001-188000000,1.8422842194580464,1.8269316684730958
4:188000001-188500000,1.8422842194580464,1.8269316684730958
4:189000001-189500000,1.8422842194580464,1.8269316684730958
4:189500001-190000000,1.8422842194580464,1.8269316684730958
5:500001-1000000,,
5:1500001-2000000,,
5:2000001-2500000,,
5:2500001-3000000,,
5:4000001-4500000,,
5:4500001-5000000,,
5:5000001-5500000,,
5:5500001-6000000,,
5:6000001-6500000,,
5:6500001-7000000,,
5:7000001-7500000,,
5:7500001-8000000,,
5:8000001-8500000,,
5:8500001-9000000,,
5:9000001-9500000,,
5:9500001-10000000,,
5:10500001-11000000,,
5:11000001-11500000,,
5:11500001-12000000,,
5:12500001-13000000,,
5:13000001-13500000,,
5:13500001-14000000,,
5:14000001-14500000,,
5:14500001-15000000,,
5:15000001-15500000,,
5:15500001-16000000,,
5:16000001-16500000,,
5:16500001-17000000,,
5:17000001-17500000,3.034521210670983,3.0935499810723606
5:18000001-18500000,3.034521210670983,3.0935499810723606
5:18500001-19000000,3.034521210670983,3.0935499810723606
5:19000001-19500000,3.034521210670983,3.0935499810723606
5:19500001-20000000,3.034521210670983,3.0935499810723606
5:20000001-20500000,3.034521210670983,3.0935499810723606
5:22500001-23000000,3.034521210670983,3.0935499810723606
5:23000001-23500000,3.034521210670983,3.0935499810723606
5:24000001-24500000,3.034521210670983,3.0935499810723606
5:24500001-25000000,3.034521210670983,3.0935499810723606
5:25000001-25500000,3.034521210670983,3.0935499810723606
5:25500001-26000000,3.034521210670983,3.0935499810723606
5:26500001-27000000,3.034521210670983,3.0935499810723606
5:27000001-27500000,3.034521210670983,3.0935499810723606
5:27500001-28000000,3.034521210670983,3.0935499810723606
5:28000001-28500000,3.034521210670983,3.0935499810723606
5:28500001-29000000,3.034521210670983,3.0935499810723606
5:29000001-29500000,3.034521210670983,3.0935499810723606
5:29500001-30000000,3.034521210670983,3.0935499810723606
5:30000001-30500000,3.034521210670983,3.0935499810723606
5:30500001-31000000,3.034521210670983,3.0935499810723606
5:31000001-31500000,3.034521210670983,3.0935499810723606
5:31500001-32000000,3.034521210670983,3.0935499810723606
5:32000001-32500000,3.034521210670983,3.0935499810723606
5:32500001-33000000,3.034521210670983,3.0935499810723606
5:33000001-33500000,3.034521210670983,3.0935499810723606
5:33500001-34000000,3.034521210670983,3.0935499810723606
5:35000001-35500000,3.034521210670983,3.0935499810723606
5:35500001-36000000,3.034521210670983,3.0935499810723606
5:36000001-36500000,3.034521210670983,3.0935499810723606
5:36500001-37000000,3.034521210670983,3.0935499810723606
5:37000001-37500000,3.034521210670983,3.0935499810723606
5:37500001-38000000,3.034521210670983,3.0935499810723606
5:38000001-38500000,3.034521210670983,3.0935499810723606
5:38500001-39000000,3.034521210670983,3.0935499810723606
5:39000001-39500000,,
5:39500001-40000000,,
5:40000001-40500000,,
5:40500001-41000000,,
5:41500001-42000000,,
5:42000001-42500000,,
5:42500001-43000000,,
5:43000001-43500000,,
5:43500001-44000000,,
5:44000001-44500000,,
5:44500001-45000000,,
5:45000001-45500000,,
5:50000001-50500000,,
5:50500001-51000000,,
5:51000001-51500000,,
5:52000001-52500000,,
5:53000001-53500000,1.9091248160075731,2.0116916125639817
5:53500001-54000000,1.9091248160075731,2.0116916125639817
5:54000001-54500000,1.9091248160075731,2.0116916125639817
5:54500001-55000000,1.9091248160075731,2.0116916125639817
5:55000001-55500000,1.9091248160075731,2.0116916125639817
5:55500001-56000000,1.9091248160075731,2.0116916125639817
5:56000001-56500000,1.9091248160075731,2.0116916125639817
5:56500001-57000000,1.9091248160075731,2.0116916125639817
5:57000001-57500000,1.9091248160075731,2.0116916125639817
5:57500001-58000000,1.9091248160075731,2.0116916125639817
5:58500001-59000000,1.9091248160075731,2.0116916125639817
5:59000001-59500000,1.9091248160075731,2.0116916125639817
5:59500001-60000000,1.9091248160075731,2.0116916125639817
5:60000001-60500000,1.9091248160075731,2.0116916125639817
5:60500001-61000000,1.9091248160075731,2.0116916125639817
5:61000001-61500000,1.9091248160075731,2.0116916125639817
5:61500001-62000000,1.9091248160075731,2.0116916125639817
5:62000001-62500000,1.9091248160075731,2.0116916125639817
5:63000001-63500000,1.9091248160075731,2.0116916125639817
5:63500001-64000000,1.9091248160075731,2.0116916125639817
5:64000001-64500000,1.9091248160075731,2.0116916125639817
5:64500001-65000000,1.9091248160075731,2.0116916125639817
5:65500001-66000000,1.9091248160075731,2.0116916125639817
5:66000001-66500000,1.9091248160075731,2.0116916125639817
5:66500001-67000000,1.9091248160075731,2.0116916125639817
5:67000001-67500000,1.9091248160075731,2.0116916125639817
5:67500001-68000000,1.9091248160075731,2.0116916125639817
5:68000001-68500000,1.9091248160075731,2.0116916125639817
5:72000001-72500000,1.9091248160075731,2.0116916125639817
5:72500001-73000000,1.9091248160075731,2.0116916125639817
5:73000001-73500000,1.9091248160075731,2.0116916125639817
5:73500001-74000000,1.9091248160075731,2.0116916125639817
5:74000001-74500000,1.9091248160075731,2.0116916125639817
5:74500001-75000000,1.9091248160075731,2.0116916125639817
5:75000001-75500000,1.9091248160075731,2.0116916125639817
5:75500001-76000000,1.9091248160075731,2.0116916125639817
5:76000001-76500000,1.9091248160075731,2.0116916125639817
5:76500001-77000000,1.9091248160075731,2.0116916125639817
5:77000001-77500000,1.9091248160075731,2.0116916125639817
5:77500001-78000000,1.9091248160075731,2.0116916125639817
5:78000001-78500000,1.9091248160075731,2.0116916125639817
5:78500001-79000000,,
5:79000001-79500000,0.8461759045119263,0.9759558555089631
5:80000001-80500000,0.8461759045119263,0.9759558555089631
5:80500001-81000000,0.8461759045119263,0.9759558555089631
5:81000001-81500000,0.8461759045119263,0.9759558555089631
5:81500001-82000000,0.8461759045119263,0.9759558555089631
5:82000001-82500000,0.8461759045119263,0.9759558555089631
5:82500001-83000000,0.8461759045119263,0.9759558555089631
5:83000001-83500000,0.8461759045119263,0.9759558555089631
5:83500001-84000000,0.8461759045119263,0.9759558555089631
5:84000001-84500000,0.8461759045119263,0.9759558555089631
5:84500001-85000000,0.8461759045119263,0.9759558555089631
5:85000001-85500000,0.8461759045119263,0.9759558555089631
5:85500001-86000000,0.8461759045119263,0.9759558555089631
5:86000001-86500000,0.8461759045119263,0.9759558555089631
5:86500001-87000000,0.8461759045119263,0.9759558555089631
5:87000001-87500000,0.8461759045119263,0.9759558555089631
5:87500001-88000000,0.8461759045119263,0.9759558555089631
5:88000001-88500000,0.8461759045119263,0.9759558555089631
5:88500001-89000000,0.8461759045119263,0.9759558555089631
5:89000001-89500000,0.8461759045119263,0.9759558555089631
5:89500001-90000000,0.8461759045119263,0.9759558555089631
5:90000001-90500000,0.8461759045119263,0.9759558555089631
5:90500001-91000000,0.8461759045119263,0.9759558555089631
5:91000001-91500000,0.8461759045119263,0.9759558555089631
5:91500001-92000000,0.8461759045119263,0.9759558555089631
5:92000001-92500000,0.8461759045119263,0.9759558555089631
5:92500001-93000000,0.8461759045119263,0.9759558555089631
5:93000001-93500000,0.8461759045119263,0.9759558555089631
5:94000001-94500000,0.8461759045119263,0.9759558555089631
5:94500001-95000000,0.8461759045119263,0.9759558555089631
5:95000001-95500000,0.8461759045119263,0.9759558555089631
5:95500001-96000000,0.8461759045119263,0.9759558555089631
5:96000001-96500000,0.8461759045119263,0.9759558555089631
5:97000001-97500000,0.8461759045119263,0.9759558555089631
5:98000001-98500000,0.8461759045119263,0.9759558555089631
5:98500001-99000000,0.8461759045119263,0.9759558555089631
5:99500001-100000000,0.8461759045119263,0.9759558555089631
5:100000001-100500000,0.8461759045119263,0.9759558555089631
5:100500001-101000000,0.8461759045119263,0.9759558555089631
5:101000001-101500000,0.8461759045119263,0.9759558555089631
5:101500001-102000000,0.8461759045119263,0.9759558555089631
