rownames,UH16_300,UH18_22546,UP0055_HHE1.combined,UP0055_HHE2.combined
3:66000001-66500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:66500001-67000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:67000001-67500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:68000001-68500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:68500001-69000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:69000001-69500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:69500001-70000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:70000001-70500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:70500001-71000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:71000001-71500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:71500001-72000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:72000001-72500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:72500001-73000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:73500001-74000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:74000001-74500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:74500001-75000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:76000001-76500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:76500001-77000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:77000001-77500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:77500001-78000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:78000001-78500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:78500001-79000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:79500001-80000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:80000001-80500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:81500001-82000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:82000001-82500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:82500001-83000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:83000001-83500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:83500001-84000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:84500001-85000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:85000001-85500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:85500001-86000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:86000001-86500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:86500001-87000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:87000001-87500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:87500001-88000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:88000001-88500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:88500001-89000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:89000001-89500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:89500001-90000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:94000001-94500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:94500001-95000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:95000001-95500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:95500001-96000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:97000001-97500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:97500001-98000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:98000001-98500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:98500001-99000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:99000001-99500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:100000001-100500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:100500001-101000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:101000001-101500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:101500001-102000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:102000001-102500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:102500001-103000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:103000001-103500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:103500001-104000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:104000001-104500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:104500001-105000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:105000001-105500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:105500001-106000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:106000001-106500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:106500001-107000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:107000001-107500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:107500001-108000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:108500001-109000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:109000001-109500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:109500001-110000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:110000001-110500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:110500001-111000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:111000001-111500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:111500001-112000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:112000001-112500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:112500001-113000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:113000001-113500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:113500001-114000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:114500001-115000000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:115000001-115500000,1.931252095421479,1.2763948426467766,2.0196293766454674,1.8336236142130702
3:115500001-116000000,,,,
3:116000001-116500000,,,,
3:116500001-117000000,,,,
3:117000001-117500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:118000001-118500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:118500001-119000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:119500001-120000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:120000001-120500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:120500001-121000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:121000001-121500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:121500001-122000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:122000001-122500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:123000001-123500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:123500001-124000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:124000001-124500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:124500001-125000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:126000001-126500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:126500001-127000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:127000001-127500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:127500001-128000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:128000001-128500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:128500001-129000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:129000001-129500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:130000001-130500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:130500001-131000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:131500001-132000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:132000001-132500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:132500001-133000000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:133000001-133500000,2.9562107363564096,2.1166266221298127,2.92559033616779,2.6522859327521315
3:133500001-134000000,,,,
3:134000001-134500000,,,,
3:134500001-135000000,,,,
3:135000001-135500000,,,,
3:135500001-136000000,,,,
3:136000001-136500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:137000001-137500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:137500001-138000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:139000001-139500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:139500001-140000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:140000001-140500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:140500001-141000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:141000001-141500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:142500001-143000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:143000001-143500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:143500001-144000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:144000001-144500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:144500001-145000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:145000001-145500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:145500001-146000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:146000001-146500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:146500001-147000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:147000001-147500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:147500001-148000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:148500001-149000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:149000001-149500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:149500001-150000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:150000001-150500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:150500001-151000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:151000001-151500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:151500001-152000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:152000001-152500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:152500001-153000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:153000001-153500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:153500001-154000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:154000001-154500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:154500001-155000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:155000001-155500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:155500001-156000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:156000001-156500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:156500001-157000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:157000001-157500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:157500001-158000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:158000001-158500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:159000001-159500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:159500001-160000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:161000001-161500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:161500001-162000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:162000001-162500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:163000001-163500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:164000001-164500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:164500001-165000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:165000001-165500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:165500001-166000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:166000001-166500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:166500001-167000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:167000001-167500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:167500001-168000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:168000001-168500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:168500001-169000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:169000001-169500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:169500001-170000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:170000001-170500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:170500001-171000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:171000001-171500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:171500001-172000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:172000001-172500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:173000001-173500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:174000001-174500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:174500001-175000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:175000001-175500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:175500001-176000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:176000001-176500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:176500001-177000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:177000001-177500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:177500001-178000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:178000001-178500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:178500001-179000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:179500001-180000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:180000001-180500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:180500001-181000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:181000001-181500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:181500001-182000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:182000001-182500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:182500001-183000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:183000001-183500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:183500001-184000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:184000001-184500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:184500001-185000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:185000001-185500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:185500001-186000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:186000001-186500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:187500001-188000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:188000001-188500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:188500001-189000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:189000001-189500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:189500001-190000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:190000001-190500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:190500001-191000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:191000001-191500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:191500001-192000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:192000001-192500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:192500001-193000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:193000001-193500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:193500001-194000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:194000001-194500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:194500001-195000000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:196000001-196500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
3:197000001-197500000,3.847448651067203,5.274386929873561,5.793317109056579,5.161757844762995
4:500001-1000000,,,,
4:1000001-1500000,,,,
4:1500001-2000000,,,,
4:2000001-2500000,,,,
4:2500001-3000000,,,,
4:3000001-3500000,,,,
4:4500001-5000000,,,,
4:5000001-5500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:5500001-6000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:6000001-6500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:6500001-7000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:7000001-7500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:8500001-9000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:10000001-10500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:11000001-11500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:11500001-12000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:13000001-13500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:13500001-14000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:14000001-14500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:14500001-15000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:15000001-15500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:15500001-16000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:16000001-16500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:17500001-18000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:18000001-18500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:18500001-19000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:19000001-19500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:19500001-20000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:20000001-20500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:20500001-21000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:21000001-21500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:22000001-22500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:22500001-23000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:23000001-23500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:23500001-24000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:24000001-24500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:24500001-25000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:25000001-25500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:25500001-26000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:26000001-26500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:26500001-27000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:27000001-27500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:28000001-28500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:28500001-29000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:29000001-29500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:29500001-30000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:30000001-30500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:30500001-31000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:31000001-31500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:31500001-32000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:32000001-32500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:32500001-33000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:33000001-33500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:33500001-34000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:34000001-34500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:34500001-35000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:35000001-35500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:35500001-36000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:36500001-37000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:37000001-37500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:37500001-38000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:38000001-38500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:38500001-39000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:39000001-39500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:39500001-40000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:40000001-40500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:41000001-41500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:41500001-42000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:42000001-42500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:43000001-43500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:43500001-44000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:44000001-44500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:44500001-45000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:45000001-45500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:45500001-46000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:46000001-46500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:46500001-47000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:47000001-47500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:48000001-48500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:48500001-49000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:53000001-53500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:53500001-54000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:54000001-54500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:55000001-55500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:55500001-56000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:56500001-57000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:57000001-57500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:57500001-58000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:58500001-59000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:59000001-59500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:60000001-60500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:60500001-61000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:61000001-61500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:61500001-62000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:62000001-62500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:62500001-63000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:63000001-63500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:63500001-64000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:64500001-65000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:65500001-66000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:66000001-66500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:66500001-67000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:67000001-67500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:67500001-68000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:68500001-69000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:69500001-70000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:70500001-71000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:71500001-72000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:72000001-72500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:72500001-73000000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
4:73000001-73500000,0.930668954790514,0.5864243977900878,1.0997792311248755,0.9501581460036286
